County, Sex, Xiang, D001, D002, D003, D004, D005, D006, D007, D008, D009, D010, D011, D012, D013, D014, D015, D016, D017, D018, D019, D020, D021, D022, D023, D024, D025, D026, D027, D028, D029, D030, D031, D032, D033, D034, D035, D036, D037, D038, D039, D040, D041, D042, D043, D044, D045, D046, D047, D048, D049, D050, D051, D052, D053, D054, D055, D056, D057, D058, D059, D060, D061, D062, D063, D064, D065, D066, D067, D068, D069, D070, D071, D072, D073, D074, D075, D076, D077, D078, D079, D080, D081, D082, D083, D084, D085, D086, D087, D088, D089, D090, D091, D092, D093, D094, D095, D096, D097, D098, D099, D100, D101, D102, D103, D104, D105, D106, D107, D108, D109, D110, D111, D112, D113, D114, D115, D116, D117, D118, D119, D120, D121, D122, D123, D124, D125, D126, D127, D128, D129, D130, D131, D132, D133, D134, D135, D136, D137, D138, D139, D140, D141, D142, D143, D144, D145, D146, D147, D148, D149, D150, D151, D152, D153, D154, D155, D156, D157, D158, D159, D160, D161, G001, G002, G003, G004, G005, 
CD,F,3,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
CD,T,1,2229  ,27.8  ,63.7  ,432   ,11.4  ,11.6  ,  0.1 , 11.5 ,77.1  ,  4.7 ,1796  ,1800  ,27.3  ,173.7 ,2.8   , 0.7  ,16.8  , 745  ,38.8  ,2.41  ,1919  ,370   ,10.2  ,11.44 ,5.19  , 32.0 ,10.33 ,1073  ,  2.7 ,1076  , 99.8 ,  0.2 ,63.4  , 0.3  , 99.5 ,  0.5 , 10.4 ,500.0 , 19.0 , 123.0,  1.6 ,  7.6 ,325.6 , 17.9 ,  0.0 , 0.0  ,  0.0 , 0.8  ,  1.9 ,  1.9 ,  0.0 ,  0.0 , 0.0  ,14.4  , 14.4 , 0.9  ,15.9  ,37.0  ,16.0  , 0.0  , 0.0  , 0.0  , 2.51 , 2.94 , 3.67 , 1.46 ,20.89 , 2.53 , 1.32 , 2.40 , 4.55 , 1.85 , 0.85 ,2.31  , 3.03 , 6.39 , 2.96 , 1.89 , 0.80 , 1.98 , 3.08 , 6.86 ,14.25 , 6.21 ,  5.5 ,0.63  , 24.4 , 51.5 , 23.0 ,2.28  ,0.48  ,1.80  ,12.44 , 6.46 ,  6.7 , 44.8 , 23.0 , 0.28 ,  0.8 ,  1.1 , 0.51 ,  7.7 , 1.08 , 0.11 ,  0.5 ,  9.7 ,18.32 , 4.89 ,0.37  ,  7.2 , 10.2 ,  9.5 , 1.01 , 6.29 ,12.44 , 1.79 , 1.20 , 64.6 , 67.4 ,  2.0 , 0.28 ,  3.2 ,  1.3 , 89.8 , 101  ,  0.3 , 0.83 , 0.28 ,  0.4 ,0.001 ,0.003 ,0.003 ,0.001 ,0.022 ,0.004 ,0.447 ,0.002 ,0.039 ,0.076 ,18.44 , 1.32 ,0.020 ,0.041 ,0.039 , 3.51 ,22.37 ,44.76 , 6.69 ,0.003 ,0.211 ,0.260 ,0.005 ,0.0010,0.008 ,0.005 ,0.297 ,0.334 ,0.001 ,0.002 ,0.001 ,0.001 ,.     ,.     ,.     ,.     ,.     ,
CD,T,2,2515  ,35.3  ,69.8  ,480   ,12.5  ,11.0  ,  0.2 , 10.8 ,76.5  , 14.8 ,1406  ,1421  ,32.4  ,158.8 ,3.0   , 0.7  ,16.1  , 561  ,36.3  ,2.94  ,2668  ,441   , 8.5  , 8.89 ,3.91  , 32.3 ,10.67 ,1209  , 17.2 ,1226  , 98.7 ,  1.3 ,68.5  , 1.3  , 97.9 ,  2.1 ,  0.0 ,390.1 ,111.5 , 404.4, 24.4 , 68.1 ,164.6 , 22.7 ,  0.0 , 0.0  ,  5.1 , 0.0  , 12.1 , 12.1 ,  0.0 ,  0.0 , 0.0  , 9.4  ,  9.4 , 1.2  ,12.7  , 0.0  ,20.8  , 0.0  , 0.0  , 0.0  , 3.03 , 3.39 , 4.84 , 1.49 ,19.52 , 2.67 , 1.46 , 2.68 , 5.37 , 2.39 , 0.98 ,2.47  , 3.35 , 6.14 , 3.17 , 2.14 , 0.89 , 2.15 , 3.42 ,10.02 ,16.17 , 8.52 , 10.6 ,0.70  , 27.0 , 47.4 , 23.9 ,2.16  ,0.62  ,1.94  ,14.18 , 9.56 ,  5.6 , 41.7 , 25.7 , 0.55 ,  2.3 ,  9.4 , 0.35 , 49.8 , 2.10 , 0.21 ,  3.9 , 10.0 ,15.21 , 6.31 ,0.43  , 40.3 ,  9.8 ,  8.4 , 1.74 , 9.42 ,14.16 , 1.93 , 6.79 , 82.5 , 81.3 , 13.3 , 0.35 , 15.5 ,  3.2 , 84.0 ,  68  ,  0.4 , 0.35 , 0.35 ,  0.7 ,0.002 ,0.009 ,0.021 ,0.001 ,0.123 ,0.009 ,0.552 ,0.012 ,0.035 ,0.056 ,18.28 , 1.14 ,0.080 ,0.034 ,0.030 , 4.37 ,25.26 ,41.66 , 5.63 ,0.013 ,0.219 ,0.267 ,0.024 ,0.0010,0.030 ,0.009 ,0.242 ,0.194 ,0.001 ,0.001 ,0.001 ,0.002 ,.     ,.     ,.     ,.     ,.     ,
CD,T,3,2372  ,31.6  ,66.8  ,456   ,12.0  ,11.3  ,  0.2 , 11.2 ,76.8  ,  9.8 ,1601  ,1611  ,29.9  ,166.3 ,2.9   , 0.7  ,16.5  , 653  ,37.5  ,2.68  ,2294  ,406   , 9.3  ,10.17 ,4.55  , 32.1 ,10.50 ,1141  ,  9.9 ,1151  , 99.3 ,  0.8 ,66.0  , 0.8  , 98.7 ,  1.3 ,  5.2 ,445.1 , 65.3 , 263.7, 13.0 , 37.8 ,245.1 , 20.3 ,  0.0 , 0.0  ,  2.5 , 0.4  ,  7.0 ,  7.0 ,  0.0 ,  0.0 , 0.0  ,11.9  , 11.9 , 1.1  ,14.3  ,18.5  ,18.4  , 0.0  , 0.0  , 0.0  , 2.77 , 3.17 , 4.25 , 1.48 ,20.21 , 2.60 , 1.39 , 2.54 , 4.96 , 2.12 , 0.92 ,2.39  , 3.19 , 6.26 , 3.06 , 2.02 , 0.85 , 2.06 , 3.25 , 8.44 ,15.21 , 7.37 ,  8.1 ,0.67  , 25.7 , 49.5 , 23.4 ,2.22  ,0.55  ,1.87  ,13.31 , 8.01 ,  6.2 , 43.3 , 24.4 , 0.42 ,  1.6 ,   5.3,  0.43,  28.8, 1.59 , 0.16 ,  2.2 ,   9.8,16.77 , 5.60 ,0.40  , 23.8 , 10.0 ,  9.0 , 1.38 , 7.86 ,13.30 , 1.86 , 4.00 , 73.5 , 74.4 ,  7.7 , 0.32 ,  9.3 ,  2.3 , 86.9 ,  85  ,  0.4 , 0.59 , 0.32 ,  0.6 ,0.002 ,0.006 ,0.012 ,0.001 ,0.072 ,0.006 ,0.500 ,0.007 ,0.037 ,0.066 ,18.36 , 1.23 ,0.050 ,0.038 ,0.035 , 3.94 ,23.82 ,43.21 , 6.16 ,0.008 ,0.215 ,0.264 ,0.015 ,0.0010,0.019 ,0.007 ,0.270 ,0.264 ,0.001 ,0.002 ,0.001 ,0.002 ,37.0  ,111.9 ,1000  ,3     ,3     ,
DA,M,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
DA,M,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
DA,M,3,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
DA,F,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
DA,F,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
DA,F,3,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
DA,T,1,3495  ,34.5  ,96.6  ,700   , 9.2  ,11.0  ,  0.1 , 10.9 ,79.9  ,  0.4 , 555  , 556  ,34.9  ,130.7 ,4.1   , 0.8  ,22.6  , 605  ,46.4  ,4.14  ,2883  ,581   ,13.2  , 7.58 ,3.44  , 46.0 ,15.32 ,1456  ,  5.9 ,1462  , 99.5 ,  0.5 ,95.9  , 0.7  , 99.3 ,  0.7 ,  0.0 ,694.8 ,121.9 , 231.2, 46.4 ,325.1 ,  2.7 ,  0.0 ,  0.0 , 0.0  ,  0.0 , 0.0  ,  2.8 ,  0.0 ,  2.8 ,  0.0 , 3.1  ,12.3  , 15.4 , 0.0  ,10.5  ,11.1  ,28.4  , 0.0  , 0.0  , 0.0  , 4.08 , 4.83 , 6.11 , 2.23 ,30.75 , 3.94 , 2.22 , 3.80 , 7.60 , 3.27 , 1.35 ,3.59  , 4.91 , 9.66 , 4.65 , 3.01 , 1.22 , 3.17 , 4.88 , 9.29 ,16.64 , 8.18 ,  5.8 ,0.66  , 26.2 , 48.9 , 23.9 ,2.16  ,0.61  ,1.41  ,15.22 , 8.83 ,  4.1 , 44.9 , 24.9 , 0.34 ,  0.3 ,  0.3 , 0.34 ,  6.4 , 0.34 , 0.16 ,  0.3 , 12.8 ,25.23 , 6.41 ,0.41  ,  1.1 , 22.0 , 22.0 , 1.43 , 8.64 ,15.22 , 1.41 , 2.28 , 53.3 ,109.2 ,  0.3 , 0.34 ,  0.6 ,  0.3 , 76.8 ,  88  ,  0.3 , 0.34 , 0.34 ,  0.3 ,0.001 ,0.001 ,0.001 ,0.001 ,0.022 ,0.001 ,0.504 ,0.001 ,0.043 ,0.086 ,19.13 , 1.16 ,0.003 ,0.061 ,0.061 , 3.74 ,24.34 ,44.86 , 4.08 ,0.007 ,0.146 ,0.312 ,0.001 ,0.0010,0.002 ,0.001 ,0.208 ,0.236 ,0.001 ,0.001 ,0.001 ,0.001 ,.     ,.     ,.     ,.     ,.     ,
DA,T,2,2410  ,25.8  ,68.9  ,475   , 9.0  ,11.4  ,  0.7 , 10.7 ,79.5  , 15.8 , 547  , 563  ,19.7  ,113.2 ,2.8   , 0.6  ,17.1  , 522  ,35.4  ,2.80  ,2014  ,369   ,10.5  , 8.60 ,4.00  , 39.5 ,11.93 ,1064  , 26.3 ,1090  , 97.7 ,  2.3 ,62.7  , 6.2  , 93.6 ,  6.4 , 14.3 ,540.8 ,  0.0 , 160.0, 12.7 ,263.2 , 28.0 ,  0.0 ,  0.5 , 0.0  ,  0.0 , 0.0  , 22.1 , 12.6 ,  9.5 ,  4.2 , 0.0  , 7.5  ,  7.5 , 0.0  ,11.7  ,13.7  ,17.9  , 0.0  , 0.0  , 0.6  , 2.75 , 3.57 , 4.32 , 1.57 ,22.77 , 2.95 , 1.56 , 2.78 , 5.14 , 2.42 , 1.03 ,2.60  , 3.47 , 6.97 , 3.33 , 2.20 , 0.92 , 2.27 , 3.50 , 7.69 ,10.62 , 6.88 , 42.4 ,0.67  , 27.2 , 45.0 , 26.0 ,1.82  ,0.69  ,1.00  , 9.57 , 7.26 ,  4.1 , 40.7 , 25.7 , 0.26 ,  0.3 ,  6.2 , 1.02 , 34.4 , 0.26 , 0.20 ,  0.3 , 11.4 ,19.17 , 5.18 ,0.40  , 33.1 , 11.7 , 10.0 , 1.32 , 7.02 , 9.56 , 1.00 ,12.02 , 53.4 , 68.1 , 12.6 , 0.26 , 13.2 ,  5.5 , 48.4 , 175  ,  0.5 , 4.15 , 0.70 ,  3.0 ,0.001 ,0.001 ,0.011 ,0.003 ,0.080 ,0.001 ,0.699 ,0.001 ,0.054 ,0.100 ,20.67 , 1.38 ,0.069 ,0.054 ,0.051 , 4.02 ,24.68 ,40.70 , 4.13 ,0.047 ,0.173 ,0.298 ,0.022 ,0.0010,0.027 ,0.007 ,0.181 ,0.738 ,0.001 ,0.006 ,0.002 ,0.004 ,.     ,.     ,.     ,.     ,.     ,
DA,T,3,2953  ,30.2  ,82.8  ,588   , 9.1  ,11.2  ,  0.4 , 10.8 ,79.7  ,  8.1 , 551  , 560  ,27.3  ,122.0 ,3.4   , 0.7  ,19.9  , 564  ,40.9  ,3.47  ,2449  ,475   ,11.8  , 8.09 ,3.72  , 42.8 ,13.63 ,1260  , 16.1 ,1276  , 98.6 ,  1.4 ,79.3  , 3.5  , 96.5 ,  3.6 ,  7.2 ,617.8 , 61.0 , 195.6, 29.6 ,294.2 , 15.3 ,  0.0 ,  0.3 , 0.0  ,  0.0 , 0.0  , 12.5 ,  6.3 ,  6.2 ,  2.1 , 1.6  , 9.9  , 11.5 , 0.0  ,11.1  ,12.4  ,23.1  , 0.0  , 0.0  , 0.3  , 3.42 , 4.20 , 5.22 , 1.90 ,26.76 , 3.45 , 1.89 , 3.29 , 6.37 , 2.85 , 1.19 ,3.10  , 4.19 , 8.31 , 3.99 , 2.60 , 1.07 , 2.72 , 4.19 , 8.49 ,13.63 , 7.53 , 24.1 ,0.67  , 26.7 , 47.0 , 24.9 ,1.99  ,0.65  ,1.21  ,12.40 , 8.04 ,  4.1 , 42.8 , 25.3 , 0.30 ,  0.3 ,   3.3,  0.68,  20.4, 0.30 , 0.18 ,  0.3 ,  12.1,22.20 , 5.79 ,0.41  , 17.1 , 16.9 , 16.0 , 1.38 , 7.83 ,12.39 , 1.21 , 7.15 , 53.4 , 88.7 ,  6.5 , 0.30 ,  6.9 ,  2.9 , 62.6 , 132  ,  0.4 , 2.25 , 0.52 ,  1.6 ,0.001 ,0.001 ,0.006 ,0.002 ,0.051 ,0.001 ,0.602 ,0.001 ,0.049 ,0.093 ,19.90 , 1.27 ,0.036 ,0.058 ,0.056 , 3.88 ,24.51 ,42.78 , 4.11 ,0.027 ,0.160 ,0.305 ,0.011 ,0.0010,0.015 ,0.004 ,0.195 ,0.487 ,0.001 ,0.004 ,0.002 ,0.003 ,33.6  ,114.6 ,  50  ,3     ,3     ,
DB,M,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
DB,M,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
DB,M,3,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
DB,F,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
